datetime_AEST,CO,NO2,O3,PM2.5,PM10
2022-02-10 04:00:00+00:00,0.054,3.2358235294117645,4.366235294117647,1.9038823529411764,8.293
2022-02-10 05:00:00+00:00,0.05776470588235294,4.369882352941176,3.6977058823529414,2.6055882352941175,9.451588235294118
2022-02-10 06:00:00+00:00,0.05711764705882353,4.429235294117647,3.394176470588236,2.029235294117647,11.749588235294118
2022-02-10 07:00:00+00:00,0.05529411764705882,3.790764705882353,3.789176470588235,2.4551764705882353,10.928882352941176
2022-02-10 08:00:00+00:00,0.04947058823529411,2.179235294117647,5.798823529411765,1.950941176470588,8.162470588235294
2022-02-10 09:00:00+00:00,0.04435294117647059,1.4689411764705884,7.197529411764706,1.5362941176470588,5.78835294117647
2022-02-10 10:00:00+00:00,0.042176470588235294,1.442705882352941,7.85964705882353,2.790705882352942,6.176941176470588
2022-02-10 11:00:00+00:00,0.03823529411764706,1.1799411764705883,8.875764705882354,0.48499999999999993,4.145529411764706
2022-02-10 12:00:00+00:00,0.037,0.9855882352941175,9.46264705882353,1.9531176470588236,7.498352941176471
2022-02-10 13:00:00+00:00,0.03652941176470588,0.9520588235294117,9.916705882352941,2.0511176470588235,6.128764705882353
2022-02-10 14:00:00+00:00,0.03452941176470588,1.0483529411764705,9.407823529411765,2.4570588235294117,6.867117647058824
2022-02-10 15:00:00+00:00,0.036647058823529415,1.014764705882353,9.442352941176472,1.8427058823529412,7.853529411764705
2022-02-10 16:00:00+00:00,0.042666666666666665,1.0382666666666667,10.1694,2.267333333333333,8.437866666666666
2022-02-10 17:00:00+00:00,0.03588235294117647,0.7748823529411765,8.545235294117647,1.1514117647058821,7.235058823529411
2022-02-10 18:00:00+00:00,0.03576470588235294,0.7319411764705882,8.223176470588234,1.932764705882353,7.146647058823529
2022-02-10 19:00:00+00:00,0.035823529411764705,0.7990588235294117,7.906823529411764,1.1484705882352941,7.078
2022-02-10 20:00:00+00:00,0.03511764705882353,0.9829999999999999,7.548294117647059,1.6136470588235294,7.468470588235294
